,period_open,period_close,transactions,positions,gross_leverage,starting_exposure,net_leverage,returns,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,BTC,algorithm_period_return,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algo_volatility,benchmark_period_return,benchmark_volatility
2021-03-29 20:00:00+00:00,2021-03-29 13:31:00+00:00,2021-03-29 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 121.39}]",0.11270005175995211,12121.0,0.11270005175995211,0.00016714226844394275,12139.0,12121.0,12139.0,95571.68699999999,95571.68699999999,107710.68699999999,1,0,12139.0,0.0,12139.0,18.0,0.0,0.0,[],121.39,0.07710686999999794,,,0.8923432247017536,1.2920248328442248,-0.025084942211091955,0.13027847241884344,0.0,0.0,802,2021-03,0.026550962710190175,0.0,0.0
2021-03-30 20:00:00+00:00,2021-03-30 13:31:00+00:00,2021-03-30 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 119.9}]",0.11147091807885089,12139.0,0.11147091807885089,-0.0013833353416453642,11990.0,12139.0,11990.0,95571.68699999999,95571.68699999999,107561.68699999999,1,0,11990.0,0.0,11990.0,-149.0,0.0,0.0,[],119.9,0.07561686999999795,,,0.8750018584380741,1.2663996208837776,-0.025084942211091955,0.13027847241884344,0.0,0.0,803,2021-03,0.026547308118894754,0.0,0.0
2021-03-31 20:00:00+00:00,2021-03-31 13:31:00+00:00,2021-03-31 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 122.15}]",0.11332568371824993,11990.0,0.11332568371824993,0.002091822899728202,12215.0,11990.0,12215.0,95571.68699999999,95571.68699999999,107786.68699999999,1,0,12215.0,0.0,12215.0,225.0,0.0,0.0,[],122.15,0.07786686999999781,,,0.8983714375379949,1.3013786860757857,-0.025084942211091955,0.13027847241884344,0.0,0.0,804,2021-03,0.026554381858038476,0.0,0.0
2021-04-01 20:00:00+00:00,2021-04-01 13:31:00+00:00,2021-04-01 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 123.0}]",0.11402435932980265,12215.0,0.11402435932980265,0.0007885946063079796,12300.0,12215.0,12300.0,95571.68699999999,95571.68699999999,107871.68699999999,1,0,12300.0,0.0,12300.0,85.0,0.0,0.0,[],123.0,0.07871686999999783,,,0.9070192447293592,1.3140454714927616,-0.025084942211091955,0.13027847241884344,0.0,0.0,805,2021-04,0.026540702783779433,0.0,0.0
2021-04-05 20:00:00+00:00,2021-04-05 13:31:00+00:00,2021-04-05 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 125.9}]",0.11639981170042217,12300.0,0.11639981170042217,0.0026883792037109,12590.0,12300.0,12590.0,95571.68699999999,95571.68699999999,108161.68699999999,1,0,12590.0,0.0,12590.0,290.0,0.0,0.0,[],125.9,0.08161686999999795,,,0.9367481525793822,1.3591400313592503,-0.025084942211091955,0.13027847241884344,0.0,0.0,806,2021-04,0.02656380629293205,0.0,0.0
2021-04-06 20:00:00+00:00,2021-04-06 13:31:00+00:00,2021-04-06 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 126.21000000000001}]",0.11665298598231506,12590.0,0.11665298598231506,0.0002866079557357626,12621.0,12590.0,12621.0,95571.68699999999,95571.68699999999,108192.68699999999,1,0,12621.0,0.0,12621.0,31.0,0.0,0.0,[],126.21000000000001,0.08192686999999799,,,0.9395322356874454,1.3631891028121854,-0.025084942211091955,0.13027847241884344,0.0,0.0,807,2021-04,0.026547529958030273,0.0,0.0
2021-04-07 20:00:00+00:00,2021-04-07 13:31:00+00:00,2021-04-07 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 127.9}]",0.11803064675432749,12621.0,0.11803064675432749,0.001562027940021471,12790.0,12621.0,12790.0,95571.68699999999,95571.68699999999,108361.68699999999,1,0,12790.0,0.0,12790.0,169.0,0.0,0.0,[],127.9,0.08361686999999796,,,0.9568598724845447,1.3889873065858456,-0.025084942211091955,0.13027847241884344,0.0,0.0,808,2021-04,0.02654365482317632,0.0,0.0
2021-04-08 20:00:00+00:00,2021-04-08 13:31:00+00:00,2021-04-08 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 130.36}]",0.12002833648413858,12790.0,0.12002833648413858,0.00227017506658056,13036.000000000002,12790.0,13036.000000000002,95571.68699999999,95571.68699999999,108607.68699999999,1,0,13036.000000000002,0.0,13036.000000000002,246.0,0.0,0.0,[],130.36,0.08607686999999808,,,0.9819042997839122,1.4268248569198572,-0.025084942211091955,0.13027847241884344,0.0,0.0,809,2021-04,0.026554841325081128,0.0,0.0
2021-04-09 20:00:00+00:00,2021-04-09 13:31:00+00:00,2021-04-09 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 133.0}]",0.12216215589641778,13036.000000000002,0.12216215589641778,0.0024307671702832323,13300.0,13036.000000000002,13300.0,95571.68699999999,95571.68699999999,108871.68699999999,1,0,13300.0,0.0,13300.0,264.0,0.0,0.0,[],133.0,0.08871686999999806,,,1.0085888874212385,1.4673518929187714,-0.025084942211091955,0.13027847241884344,0.0,0.0,810,2021-04,0.026570152989856044,0.0,0.0
2021-04-12 20:00:00+00:00,2021-04-12 13:31:00+00:00,2021-04-12 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 131.24}]",0.12074076131466009,13300.0,0.12074076131466009,-0.0016165819126142678,13124.0,13300.0,13124.0,95571.68699999999,95571.68699999999,108695.68699999999,1,0,13124.0,0.0,13124.0,-176.0,0.0,0.0,[],131.24,0.08695686999999808,,,0.988404390934218,1.4371749396636744,-0.025084942211091955,0.13027847241884344,0.0,0.0,811,2021-04,0.02657110918414718,0.0,0.0
2021-04-13 20:00:00+00:00,2021-04-13 13:31:00+00:00,2021-04-13 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 134.43}]",0.12331365956222028,13124.0,0.12331365956222028,0.0029347990596904072,13443.0,13124.0,13443.0,95571.68699999999,95571.68699999999,109014.68699999999,1,0,13443.0,0.0,13443.0,319.0,0.0,0.0,[],134.43,0.0901468699999981,,,1.020297978330676,1.4861615889355775,-0.025084942211091955,0.13027847241884344,0.0,0.0,812,2021-04,0.026601500421388723,0.0,0.0
2021-04-14 20:00:00+00:00,2021-04-14 13:31:00+00:00,2021-04-14 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 132.03}]",0.12137934260385416,13443.0,0.12137934260385416,-0.002201538220258259,13203.0,13443.0,13203.0,95571.68699999999,95571.68699999999,108774.68699999999,1,0,13203.0,0.0,13203.0,-240.0,0.0,0.0,[],132.03,0.08774686999999814,,,0.9928424396609887,1.4446051378685079,-0.025084942211091955,0.13027847241884344,0.0,0.0,813,2021-04,0.02661618410746472,0.0,0.0
2021-04-15 20:00:00+00:00,2021-04-15 13:31:00+00:00,2021-04-15 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 134.5}]",0.1233699493202669,13203.0,0.1233699493202669,0.0022707488921571706,13450.0,13203.0,13450.0,95571.68699999999,95571.68699999999,109021.68699999999,1,0,13450.0,0.0,13450.0,247.0,0.0,0.0,[],134.5,0.09021686999999812,,,1.0176174849319415,1.482170956402409,-0.025084942211091955,0.13027847241884344,0.0,0.0,814,2021-04,0.026627094438328548,0.0,0.0
2021-04-16 20:00:00+00:00,2021-04-16 13:31:00+00:00,2021-04-16 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 134.16}]",0.12309647419162131,13450.0,0.12309647419162131,-0.00031186455590248574,13416.0,13450.0,13416.0,95571.68699999999,95571.68699999999,108987.68699999999,1,0,13416.0,0.0,13416.0,-34.0,0.0,0.0,[],134.16,0.08987686999999811,,,1.013331145269791,1.4759169340948413,-0.025084942211091955,0.13027847241884344,0.0,0.0,815,2021-04,0.02661175554104915,0.0,0.0
2021-04-19 20:00:00+00:00,2021-04-19 13:31:00+00:00,2021-04-19 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 134.84}]",0.12364325392769293,13416.0,0.12364325392769293,0.0006239236914900026,13484.0,13416.0,13484.0,95571.68699999999,95571.68699999999,109055.68699999999,1,0,13484.0,0.0,13484.0,68.0,0.0,0.0,[],134.84,0.09055686999999812,,,1.0198962556610962,1.4855645474782249,-0.025084942211091955,0.13027847241884344,0.0,0.0,816,2021-04,0.026596975603359458,0.0,0.0
2021-04-20 20:00:00+00:00,2021-04-20 13:31:00+00:00,2021-04-20 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 133.11}]",0.12225084048486058,13484.0,0.12225084048486058,-0.0015863455153879435,13311.000000000002,13484.0,13311.000000000002,95571.68699999999,95571.68699999999,108882.68699999999,1,0,13311.000000000002,0.0,13311.000000000002,-173.0,0.0,0.0,[],133.11,0.08882686999999811,,,1.0002381694595268,1.4561460714831282,-0.025084942211091955,0.13027847241884344,0.0,0.0,817,2021-04,0.026597317824725325,0.0,0.0
2021-04-21 20:00:00+00:00,2021-04-21 13:31:00+00:00,2021-04-21 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 133.5}]",0.12256512332571567,13311.000000000002,0.12256512332571567,0.00035818366605888663,13350.0,13311.000000000002,13350.0,95571.68699999999,95571.68699999999,108921.68699999999,1,0,13350.0,0.0,13350.0,39.0,0.0,0.0,[],133.5,0.08921686999999823,,,1.003764645901204,1.4612991480129964,-0.025084942211091955,0.13027847241884344,0.0,0.0,818,2021-04,0.02658140520310835,0.0,0.0
2021-04-22 20:00:00+00:00,2021-04-22 13:31:00+00:00,2021-04-22 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 131.94}]",0.12130663965741328,13350.0,0.12130663965741328,-0.0014322216658285702,13194.0,13350.0,13194.0,95571.68699999999,95571.68699999999,108765.68699999999,1,0,13194.0,0.0,13194.0,-156.0,0.0,0.0,[],131.94,0.08765686999999822,,,0.9860552070800441,1.4348972221124763,-0.025084942211091955,0.13027847241884344,0.0,0.0,819,2021-04,0.026578849632660835,0.0,0.0
2021-04-23 20:00:00+00:00,2021-04-23 13:31:00+00:00,2021-04-23 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 134.32}]",0.12322518962133823,13194.0,0.12322518962133823,0.002188190104476684,13432.0,13194.0,13432.0,95571.68699999999,95571.68699999999,109003.68699999999,1,0,13432.0,0.0,13432.0,238.0,0.0,0.0,[],134.32,0.09003686999999827,,,1.009816011061433,1.4708620582239316,-0.025084942211091955,0.13027847241884344,0.0,0.0,820,2021-04,0.0265877345252716,0.0,0.0
2021-04-26 20:00:00+00:00,2021-04-26 13:31:00+00:00,2021-04-26 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 134.72}]",0.1235468129392947,13432.0,0.1235468129392947,0.0003669600643876336,13472.0,13432.0,13472.0,95571.68699999999,95571.68699999999,109043.68699999999,1,0,13472.0,0.0,13472.0,40.0,0.0,0.0,[],134.72,0.09043686999999845,,,1.013425608547299,1.4761403315023311,-0.025084942211091955,0.13027847241884344,0.0,0.0,821,2021-04,0.026571909241507975,0.0,0.0
2021-04-27 20:00:00+00:00,2021-04-27 13:31:00+00:00,2021-04-27 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 134.39000000000001}]",0.12328149074044459,13472.0,0.12328149074044459,-0.00030263099962857254,13439.000000000002,13472.0,13439.000000000002,95571.68699999999,95571.68699999999,109010.68699999999,1,0,13439.000000000002,0.0,13439.000000000002,-33.0,0.0,0.0,[],134.39000000000001,0.0901068699999985,,,1.009279260759643,1.4700912255966743,-0.025084942211091955,0.13027847241884344,0.0,0.0,822,2021-04,0.026556689540583073,0.0,0.0
2021-04-28 20:00:00+00:00,2021-04-28 13:31:00+00:00,2021-04-28 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 133.58}]",0.12262956378457236,13439.000000000002,0.12262956378457236,-0.0007430464134218218,13358.000000000002,13439.000000000002,13358.000000000002,95571.68699999999,95571.68699999999,108929.68699999999,1,0,13358.000000000002,0.0,13358.000000000002,-81.0,0.0,0.0,[],133.58,0.08929686999999853,,,0.9999373671936005,1.456340626430288,-0.025084942211091955,0.13027847241884344,0.0,0.0,823,2021-04,0.026544692514811355,0.0,0.0
2021-04-29 20:00:00+00:00,2021-04-29 13:31:00+00:00,2021-04-29 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 133.48}]",0.1225490117319195,13358.000000000002,0.1225490117319195,-9.180233851213693e-05,13347.999999999998,13358.000000000002,13347.999999999998,95571.68699999999,95571.68699999999,108919.68699999999,1,0,13347.999999999998,0.0,13347.999999999998,-10.0,0.0,0.0,[],133.48,0.08919686999999854,,,0.9982644224593089,1.453909652066886,-0.025084942211091955,0.13027847241884344,0.0,0.0,824,2021-04,0.026528784821901984,0.0,0.0
2021-04-30 20:00:00+00:00,2021-04-30 13:31:00+00:00,2021-04-30 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 131.46}]",0.12091868731533997,13347.999999999998,0.12091868731533997,-0.001854577492496734,13146.0,13347.999999999998,13146.0,95571.68699999999,95571.68699999999,108717.68699999999,1,0,13146.0,0.0,13146.0,-202.0,0.0,0.0,[],131.46,0.08717686999999863,,,0.9754796418874581,1.4196603013235152,-0.025084942211091955,0.13027847241884344,0.0,0.0,825,2021-04,0.026534795324189998,0.0,0.0
2021-05-03 20:00:00+00:00,2021-05-03 13:31:00+00:00,2021-05-03 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 132.54}]",0.12179109882393852,13146.0,0.12179109882393852,0.000993398617834762,13254.0,13146.0,13254.0,95571.68699999999,95571.68699999999,108825.68699999999,1,0,13254.0,0.0,13254.0,108.0,0.0,0.0,[],132.54,0.0882568699999986,,,0.9861485765797976,1.4354331843727877,-0.025084942211091955,0.13027847241884344,0.0,0.0,826,2021-05,0.026523271725785936,0.0,0.0
2021-05-04 20:00:00+00:00,2021-05-04 13:31:00+00:00,2021-05-04 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 127.85000000000001}]",0.11798994924974036,13254.0,0.11798994924974036,-0.004309644284625658,12785.0,13254.0,12785.0,95571.68699999999,95571.68699999999,108356.68699999999,1,0,12785.0,0.0,12785.0,-469.0,0.0,0.0,[],127.85000000000001,0.08356686999999852,,,0.9320824880209645,1.3509731551005104,-0.025084942211091955,0.13027847241884344,0.0,0.0,827,2021-05,0.026618934123381236,0.0,0.0
2021-05-05 20:00:00+00:00,2021-05-05 13:31:00+00:00,2021-05-05 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 128.1}]",0.11819339922250888,12785.0,0.11819339922250888,0.00023071949403541403,12810.0,12785.0,12810.0,95571.68699999999,95571.68699999999,108381.68699999999,1,0,12810.0,0.0,12810.0,25.0,0.0,0.0,[],128.1,0.08381686999999838,,,0.9341561631855388,1.3539828714770363,-0.025084942211091955,0.13027847241884344,0.0,0.0,828,2021-05,0.026602935649324477,0.0,0.0
2021-05-06 20:00:00+00:00,2021-05-06 13:31:00+00:00,2021-05-06 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 129.74}]",0.11952570717987165,12810.0,0.11952570717987165,0.001513170762879934,12974.0,12810.0,12974.0,95571.68699999999,95571.68699999999,108545.68699999999,1,0,12974.0,0.0,12974.0,164.0,0.0,0.0,[],129.74,0.08545686999999846,,,0.9504852165479009,1.378242099125841,-0.025084942211091955,0.13027847241884344,0.0,0.0,829,2021-05,0.02659830276624746,0.0,0.0
2021-05-07 20:00:00+00:00,2021-05-07 13:31:00+00:00,2021-05-07 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 130.21}]",0.1199067852515704,12974.0,0.1199067852515704,0.00043299739767643786,13021.0,12974.0,13021.0,95571.68699999999,95571.68699999999,108592.68699999999,1,0,13021.0,0.0,13021.0,47.0,0.0,0.0,[],130.21,0.08592686999999843,,,0.95483601611541,1.384582846977783,-0.025084942211091955,0.13027847241884344,0.0,0.0,830,2021-05,0.02658288754978894,0.0,0.0
2021-05-10 20:00:00+00:00,2021-05-10 13:31:00+00:00,2021-05-10 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 126.85000000000001}]",0.11717520969397485,13021.0,0.11717520969397485,-0.00309413100718281,12685.0,13021.0,12685.0,95571.68699999999,95571.68699999999,108256.68699999999,1,0,12685.0,0.0,12685.0,-336.0,0.0,0.0,[],126.85000000000001,0.0825668699999984,,,0.916935465072791,1.3268100657952875,-0.025084942211091955,0.13027847241884344,0.0,0.0,831,2021-05,0.026625059949482218,0.0,0.0
2021-05-11 20:00:00+00:00,2021-05-11 13:31:00+00:00,2021-05-11 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 125.91}]",0.11640798087791589,12685.0,0.11640798087791589,-0.0008683066386466765,12591.0,12685.0,12591.0,95571.68699999999,95571.68699999999,108162.68699999999,1,0,12591.0,0.0,12591.0,-94.0,0.0,0.0,[],125.91,0.08162686999999846,,,0.9063206108933975,1.3112679754783712,-0.025084942211091955,0.13027847241884344,0.0,0.0,832,2021-05,0.026614336706159782,0.0,0.0
2021-05-12 20:00:00+00:00,2021-05-12 13:31:00+00:00,2021-05-12 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 122.77}]",0.11383541461195537,12591.0,0.11383541461195537,-0.002903034389299064,12277.0,12591.0,12277.0,95571.68699999999,95571.68699999999,107848.68699999999,1,0,12277.0,0.0,12277.0,-314.0,0.0,0.0,[],122.77,0.07848686999999854,,,0.871085727335812,1.257974052116688,-0.025084942211091955,0.13027847241884344,0.0,0.0,833,2021-05,0.026649427666682043,0.0,0.0
2021-05-13 20:00:00+00:00,2021-05-13 13:31:00+00:00,2021-05-13 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 124.97}]",0.11563941736425465,12277.0,0.11563941736425465,0.0020398950244058245,12497.0,12277.0,12497.0,95571.68699999999,95571.68699999999,108068.68699999999,1,0,12497.0,0.0,12497.0,220.0,0.0,0.0,[],124.97,0.08068686999999852,,,0.8929854606580706,1.2906411290101123,-0.025084942211091955,0.13027847241884344,0.0,0.0,834,2021-05,0.026654938779511163,0.0,0.0
2021-05-14 20:00:00+00:00,2021-05-14 13:31:00+00:00,2021-05-14 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 127.45}]",0.11766423395132092,12497.0,0.11766423395132092,0.0022948368013391285,12745.0,12497.0,12745.0,95571.68699999999,95571.68699999999,108316.68699999999,1,0,12745.0,0.0,12745.0,248.0,0.0,0.0,[],127.45,0.08316686999999856,,,0.9175056157196061,1.327443968487234,-0.025084942211091955,0.13027847241884344,0.0,0.0,835,2021-05,0.026666365755086675,0.0,0.0
2021-05-17 20:00:00+00:00,2021-05-17 13:31:00+00:00,2021-05-17 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 126.27}]",0.11670197069951506,12745.0,0.11670197069951506,-0.0010893981644767292,12627.0,12745.0,12627.0,95571.68699999999,95571.68699999999,108198.68699999999,1,0,12627.0,0.0,12627.0,-118.0,0.0,0.0,[],126.27,0.0819868699999986,,,0.9043653493869044,1.3081331343989042,-0.025084942211091955,0.13027847241884344,0.0,0.0,836,2021-05,0.026658353255280175,0.0,0.0
2021-05-18 20:00:00+00:00,2021-05-18 13:31:00+00:00,2021-05-18 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 124.85000000000001}]",0.11554120662611099,12627.0,0.11554120662611099,-0.001312400399091751,12485.0,12627.0,12485.0,95571.68699999999,95571.68699999999,108056.68699999999,1,0,12485.0,0.0,12485.0,-142.0,0.0,0.0,[],124.85000000000001,0.08056686999999862,,,0.8886211044946565,1.2849174185844117,-0.025084942211091955,0.13027847241884344,0.0,0.0,837,2021-05,0.026653604782953047,0.0,0.0
2021-05-19 20:00:00+00:00,2021-05-19 13:31:00+00:00,2021-05-19 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 124.69}]",0.1154102250386468,12485.0,0.1154102250386468,-0.00014807042899611655,12469.0,12485.0,12469.0,95571.68699999999,95571.68699999999,108040.68699999999,1,0,12469.0,0.0,12469.0,-16.0,0.0,0.0,[],124.69,0.08040686999999869,,,0.8864087860440676,1.281721025944246,-0.025084942211091955,0.13027847241884344,0.0,0.0,838,2021-05,0.026638008644235215,0.0,0.0
2021-05-20 20:00:00+00:00,2021-05-20 13:31:00+00:00,2021-05-20 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 127.31}]",0.11755017675600238,12469.0,0.11755017675600238,0.002425012347431643,12731.0,12469.0,12731.0,95571.68699999999,95571.68699999999,108302.68699999999,1,0,12731.0,0.0,12731.0,262.0,0.0,0.0,[],127.31,0.08302686999999875,,,0.9121906951938173,1.320518136911806,-0.025084942211091955,0.13027847241884344,0.0,0.0,839,2021-05,0.026652752128959782,0.0,0.0
2021-05-21 20:00:00+00:00,2021-05-21 13:31:00+00:00,2021-05-21 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 125.43}]",0.11601568989419542,12731.0,0.11601568989419542,-0.0017358756759191518,12543.0,12731.0,12543.0,95571.68699999999,95571.68699999999,108114.68699999999,1,0,12543.0,0.0,12543.0,-188.0,0.0,0.0,[],125.43,0.08114686999999887,,,0.8914652106511302,1.2897093992411754,-0.025084942211091955,0.13027847241884344,0.0,0.0,840,2021-05,0.02665576422081055,0.0,0.0
2021-05-24 20:00:00+00:00,2021-05-24 13:31:00+00:00,2021-05-24 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 127.10000000000001}]",0.11737903566278941,12543.0,0.11737903566278941,0.001544656000345368,12710.0,12543.0,12710.0,95571.68699999999,95571.68699999999,108281.68699999999,1,0,12710.0,0.0,12710.0,167.0,0.0,0.0,[],127.10000000000001,0.08281686999999893,,,0.9079067488322379,1.3140781008964655,-0.025084942211091955,0.13027847241884344,0.0,0.0,841,2021-05,0.026651720581738408,0.0,0.0
2021-05-25 20:00:00+00:00,2021-05-25 13:31:00+00:00,2021-05-25 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 126.9}]",0.11721598241860023,12710.0,0.11721598241860023,-0.00018470343928056465,12690.0,12710.0,12690.0,95571.68699999999,95571.68699999999,108261.68699999999,1,0,12690.0,0.0,12690.0,-20.0,0.0,0.0,[],126.9,0.08261686999999895,,,0.9052776708468159,1.310273950880546,-0.025084942211091955,0.13027847241884344,0.0,0.0,842,2021-05,0.02663631335213738,0.0,0.0
2021-05-26 20:00:00+00:00,2021-05-26 13:31:00+00:00,2021-05-26 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 126.85000000000001}]",0.11717520969397485,12690.0,0.11717520969397485,-4.618439023573728e-05,12685.0,12690.0,12685.0,95571.68699999999,95571.68699999999,108256.68699999999,1,0,12685.0,0.0,12685.0,-5.0,0.0,0.0,[],126.85000000000001,0.08256686999999907,,,0.9042187494339434,1.3087446967066756,-0.025084942211091955,0.13027847241884344,0.0,0.0,843,2021-05,0.026620604375322238,0.0,0.0
2021-05-27 20:00:00+00:00,2021-05-27 13:31:00+00:00,2021-05-27 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 125.28}]",0.11589302751635165,12685.0,0.11589302751635165,-0.0014502568326334453,12528.0,12685.0,12528.0,95571.68699999999,95571.68699999999,108099.68699999999,1,0,12528.0,0.0,12528.0,-157.0,0.0,0.0,[],125.28,0.080996869999999,,,0.8869608479138132,1.2832199746667814,-0.025084942211091955,0.13027847241884344,0.0,0.0,844,2021-05,0.026618215015613667,0.0,0.0
2021-05-28 20:00:00+00:00,2021-05-28 13:31:00+00:00,2021-05-28 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 124.61}]",0.11534471969580837,12528.0,0.11534471969580837,-0.0006197982793418877,12461.0,12528.0,12461.0,95571.68699999999,95571.68699999999,108032.68699999999,1,0,12461.0,0.0,12461.0,-67.0,0.0,0.0,[],124.61,0.08032686999999905,,,0.8793939599288307,1.2721925479034806,-0.025084942211091955,0.13027847241884344,0.0,0.0,845,2021-05,0.026605294508382532,0.0,0.0
2021-06-01 20:00:00+00:00,2021-06-01 13:31:00+00:00,2021-06-01 20:00:00+00:00,[],"[{'sid': Equity(3 [AAPL]), 'amount': 100, 'cost_basis': 44.28313, 'last_sale_price': 124.28}]",0.1150744075767553,12461.0,0.1150744075767553,-0.0003054631048841072,12428.0,12461.0,12428.0,95571.68699999999,95571.68699999999,107999.68699999999,1,0,12428.0,0.0,12428.0,-33.0,0.0,0.0,[],124.28,0.07999686999999911,,,0.875423444495431,1.2664378649891803,-0.025084942211091955,0.13027847241884344,0.0,0.0,846,2021-06,0.02659043569158811,0.0,0.0
